"Region","astro_sig","endothelial_sig","gad_sig","l2_3_it_sig","l4_it_sig","l5_it_sig","l6_ct_sig","l6_it_sig","lamp5_sig","microglia_sig","oligo_sig","opc_sig","pericyte_sig","pvalb_expr","pvalb_sig","sst_expr","sst_sig","vip_sig"
1,-0.0764638185501099,-0.588859498500824,-0.0629183053970337,0.156352356076241,0.4670729637146,-0.402639776468277,-0.387666344642639,0.374677240848541,-0.0961734429001808,-0.132969498634338,-0.258273392915726,0.277081906795502,-0.558185160160065,-0.3501797914505,-0.3501797914505,0.241846293210983,0.241846293210983,0.314465194940567
2,-0.0116726700216532,-0.643795788288116,-0.592924118041992,0.124693438410759,-0.315982103347778,-0.884392857551575,-0.547406077384949,-0.0228069294244051,0.296137362718582,-0.0508466362953186,-0.310524940490723,-0.402191966772079,-0.437898010015488,-0.962884545326233,-0.962884545326233,0.201810866594315,0.201810866594315,0.239525109529495
3,0.102899201214314,0.0656521841883659,0.136221989989281,-0.244870349764824,0.832136213779449,-0.119123205542564,0.759536564350128,0.419541120529175,-0.200839564204216,-0.648540079593658,0.679607629776001,-0.431284874677658,-0.983294367790222,0.215528711676598,0.215528711676598,0.00588947208598256,0.00588947208598256,0.386282086372375
4,-0.635699331760406,-0.0784507915377617,-0.536116182804108,0.524232923984528,0.579622566699982,-0.478206366300583,0.160118505358696,0.3925401866436,0.624945282936096,-0.996619403362274,0.0749155879020691,0.018504349514842,-0.2896808385849,-0.0128594972193241,-0.0128594972193241,-0.405618965625763,-0.405618965625763,0.175565361976624
5,-0.483813792467117,0.553552210330963,-0.103331364691257,0.254282832145691,0.502479612827301,-0.331877797842026,-0.186339616775513,0.236765518784523,0.359032571315765,-0.905271291732788,0.610988557338715,-0.487829834222794,-0.209037706255913,0.430153787136078,0.430153787136078,-0.431089341640472,-0.431089341640472,0.236611932516098
6,-0.271472424268723,0.110391892492771,0.197384104132652,1.31084096431732,1.05225229263306,0.16495743393898,0.290645331144333,0.723970651626587,-0.00377555191516876,-1.03433835506439,0.50596022605896,-0.483454257249832,-0.308535218238831,0.686350226402283,0.686350226402283,-0.959593296051025,-0.959593296051025,0.384808778762817
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.301042705774307,-0.100957624614239,0.128385350108147,0.356625586748123,0.632480204105377,-0.111853390932083,0.408393681049347,0.584375619888306,-0.250471711158752,-0.376045525074005,-0.00472744926810265,-0.16971817612648,-0.0220355819910765,0.475439786911011,0.475439786911011,-0.266373306512833,-0.266373306512833,-0.125506237149239
9,-0.0830351784825325,0.439157545566559,0.72732001543045,1.44643211364746,2.03489184379578,0.0816249325871468,0.430103898048401,0.676374912261963,-0.30277281999588,-0.504614055156708,0.718714535236359,-0.342063128948212,-0.0374204702675343,1.04134464263916,1.04134464263916,-1.30690252780914,-1.30690252780914,0.00454438989982009
10,0.0460164844989777,0.709348559379578,-0.417947858572006,0.936308026313782,0.982965648174286,-0.469223082065582,-0.0230789557099342,0.856432199478149,0.119876950979233,-0.777109980583191,0.247667759656906,-0.169718399643898,0.880877435207367,0.738337337970734,0.738337337970734,-0.592495203018188,-0.592495203018188,0.445690095424652
