"Region","astro_sig","endothelial_sig","gad_sig","l2_3_it_sig","l4_it_sig","l5_it_sig","l6_ct_sig","l6_it_sig","lamp5_sig","microglia_sig","oligo_sig","opc_sig","pericyte_sig","pvalb_expr","pvalb_sig","sst_expr","sst_sig","vip_sig"
1,0.0237935800105333,-0.527023375034332,-0.662991762161255,0.112094283103943,-0.114650323987007,-0.845199227333069,-0.571706354618073,0.0609293691813946,0.199510768055916,-0.130840271711349,-0.177863091230392,-0.0123282400891185,-0.404474854469299,-0.843126118183136,-0.843126118183136,0.0167062804102898,0.0167062804102898,0.246651232242584
2,-0.32031512260437,0.404870897531509,0.198366463184357,0.853938162326813,1.0577290058136,-0.0891210064291954,0.105241313576698,0.483916074037552,0.0858023017644882,-0.832847237586975,0.611707925796509,-0.447791904211044,-0.189805775880814,0.661457061767578,0.661457061767578,-0.8055739402771,-0.8055739402771,0.214246407151222
3,-0.487343728542328,0.234222263097763,-0.180393293499947,0.719368040561676,0.856790125370026,-0.397702604532242,0.099549412727356,0.778278768062592,0.0797187611460686,-0.9800745844841,0.0638243183493614,-0.115641467273235,0.228107467293739,0.503630518913269,0.503630518913269,-0.537429928779602,-0.537429928779602,0.216595202684402
4,-0.608981013298035,0.262690544128418,-0.111398927867413,1.08339750766754,1.69026136398315,-0.738840341567993,0.613329589366913,1.10248303413391,-0.752585768699646,-0.69555789232254,0.0838050022721291,-0.565370619297028,-0.114307299256325,1.19995284080505,1.19995284080505,-1.55439352989197,-1.55439352989197,-0.845940351486206
5,-0.498195618391037,0.518382370471954,0.00061496690614149,1.46245670318604,1.69512403011322,-1.27639019489288,0.122975736856461,0.96584939956665,-0.464581370353699,-1.43451583385468,-0.376681298017502,-0.481914460659027,0.608192682266235,1.15711867809296,1.15711867809296,-2.0370557308197,-2.0370557308197,-1.12394642829895
6,-0.294170200824738,0.463107347488403,0.11406347900629,1.22691679000854,1.32155752182007,-0.877176463603973,0.628539204597473,1.28299951553345,-0.546060860157013,-1.19781887531281,-0.226952448487282,-0.463129878044128,0.465309083461761,1.25072252750397,1.25072252750397,-1.05002248287201,-1.05002248287201,-0.834591567516327
7,-0.485067963600159,-0.191272735595703,0.0475678853690624,0.194122031331062,0.623906791210175,-0.359229743480682,-0.0955801084637642,0.429182410240173,-0.520248711109161,-0.486229658126831,-0.248374059796333,-0.0213783197104931,-0.297481298446655,0.593012452125549,0.593012452125549,-0.519092500209808,-0.519092500209808,-0.0506469383835793
8,-0.472392946481705,0.57896900177002,-0.184463039040565,0.479252576828003,0.965719878673553,-0.17377045750618,0.0179585926234722,0.555054485797882,-0.496966958045959,-0.613380134105682,0.191968947649002,-0.160485491156578,0.163779899477959,0.708235621452332,0.708235621452332,-1.1319237947464,-1.1319237947464,-0.155328303575516
9,-0.757284879684448,0.266700208187103,0.195667579770088,0.764742791652679,1.39369261264801,-0.36066073179245,0.478944778442383,0.804566621780396,-0.665767192840576,-0.894375383853912,0.224776729941368,-0.567041456699371,-0.433028966188431,1.31584084033966,1.31584084033966,-1.0115407705307,-1.0115407705307,-0.336528658866882
10,-0.306523889303207,0.237112268805504,0.278260141611099,0.287432104349136,0.645669758319855,0.0517184101045132,0.103243455290794,0.881080269813538,-0.000371860194718465,-0.0202419608831406,0.254667401313782,-0.209890693426132,-0.0651584938168526,0.560962438583374,0.560962438583374,-0.134665563702583,-0.134665563702583,0.356945633888245
11,-0.369146108627319,0.298967897891998,-0.312195777893066,0.303656160831451,0.528815507888794,-0.216459169983864,0.400324702262878,0.604219257831573,-0.0641360729932785,-0.738338947296143,0.223762094974518,-0.415887415409088,0.0356241911649704,0.207552626729012,0.207552626729012,-0.0948368683457375,-0.0948368683457375,-0.220817163586617
12,-0.0873382985591888,0.0520682781934738,-0.352247983217239,-0.908666253089905,-0.66534435749054,-0.276805907487869,0.0520422123372555,-0.334406435489655,-0.737306714057922,0.285540908575058,0.0854890048503876,-0.227032542228699,-0.693722903728485,0.442144453525543,0.442144453525543,0.223205327987671,0.223205327987671,-0.774557590484619
13,0.289022624492645,0.575349628925323,0.41959336400032,-0.0377038270235062,0.361030697822571,0.23096889257431,0.156150802969933,0.32054340839386,-0.519719004631042,0.30308786034584,0.255065262317657,-0.0635224804282188,0.242008835077286,0.973342597484589,0.973342597484589,-0.0798474922776222,-0.0798474922776222,-0.0181825663894415
14,-0.196554496884346,0.0797872766852379,0.416220784187317,0.246303215622902,0.00785666704177856,0.305051416158676,0.411464869976044,-0.262154757976532,-0.564461290836334,-0.184991285204887,0.49985146522522,-0.271070778369904,0.441762149333954,1.28419232368469,1.28419232368469,-0.520563542842865,-0.520563542842865,-0.795740067958832
15,-0.0837394967675209,0.279761791229248,-0.0339575298130512,-0.420200675725937,-0.755246162414551,0.381992727518082,0.263828039169312,-0.682800233364105,-0.455197304487228,-0.337421983480453,0.34125092625618,-0.0700008273124695,0.17445233464241,0.655291557312012,0.655291557312012,-0.422708511352539,-0.422708511352539,-0.536970019340515
16,-0.238771215081215,-0.236894935369492,-0.184814006090164,0.283781796693802,0.324531048536301,-0.430233806371689,0.0192757099866867,0.121721751987934,0.155051365494728,-0.22035650908947,-0.0654799565672874,-0.138607800006866,-0.218757525086403,-0.0489506013691425,-0.0489506013691425,-0.225266233086586,-0.225266233086586,0.182383194565773
17,0.0702326968312263,-0.484437108039856,0.112938597798347,-0.207838580012321,0.318397879600525,-0.338869005441666,-0.265623688697815,-0.19944529235363,-0.724180102348328,0.232177004218102,0.364303350448608,-0.233953505754471,0.0962437838315964,0.271935880184174,0.271935880184174,-0.320039719343185,-0.320039719343185,-0.0849110409617424
18,-0.156416475772858,-0.11829387396574,0.302654594182968,0.629123747348785,0.85089385509491,0.366479277610779,-0.41371163725853,0.0744642317295074,0.0392856821417809,0.0685873925685883,-0.167919710278511,-0.241020992398262,0.150103867053986,0.655754387378693,0.655754387378693,-0.883526504039764,-0.883526504039764,0.400545001029968
19,0.319560825824738,0.250293552875519,0.596837878227234,0.693103492259979,0.741254806518555,0.412076085805893,-0.541984736919403,0.234600201249123,0.185598835349083,-0.0213015004992485,-0.362364709377289,0.266517728567123,0.987722277641296,0.369536429643631,0.369536429643631,-0.43307501077652,-0.43307501077652,0.428878873586655
20,0.2358568161726,-0.759043276309967,0.146439537405968,0.00670175207778811,0.24346686899662,0.876908302307129,0.711732566356659,0.397450089454651,-0.43161603808403,-0.172824263572693,0.0929498672485352,-0.0610150992870331,0.167507246136665,0.309297144412994,0.309297144412994,0.0271078497171402,0.0271078497171402,0.00533806486055255
