"Region","astro_sig","endothelial_sig","gad_sig","l2_3_it_sig","l4_it_sig","l5_it_sig","l6_ct_sig","l6_it_sig","lamp5_sig","microglia_sig","oligo_sig","opc_sig","pericyte_sig","pvalb_expr","pvalb_sig","sst_expr","sst_sig","vip_sig"
1,-0.0155425118282437,-0.987022459506989,-0.274375349283218,0.257430106401443,0.191630586981773,-0.298008948564529,-0.527028143405914,0.156422063708305,0.180495783686638,0.138864487409592,-0.614164292812347,0.0218407958745956,-0.806213974952698,-0.655652701854706,-0.655652701854706,0.448920547962189,0.448920547962189,0.525591850280762
2,-0.196483850479126,-0.236439913511276,0.0390882790088654,0.693297624588013,0.21940316259861,-0.785852491855621,-1.27985846996307,0.704404294490814,0.917333662509918,0.171369776129723,-0.766413748264313,-0.599594235420227,-0.359907656908035,-0.619152188301086,-0.619152188301086,0.0902114138007164,0.0902114138007164,0.899655640125275
3,0.0270768366754055,-0.369284063577652,-0.430288046598434,-0.13545073568821,0.272930204868317,-0.780236005783081,-0.295631498098373,0.114187955856323,-0.0961102694272995,-0.181079179048538,0.221937999129295,0.386669635772705,-0.268018484115601,-0.368871420621872,-0.368871420621872,-0.000389222812373191,-0.000389222812373191,0.0435545966029167
4,-0.213590160012245,0.281864881515503,0.224404156208038,0.153191581368446,0.795128285884857,-0.247737020254135,0.647363662719727,0.608765006065369,-0.0515422970056534,-0.680631518363953,0.463786602020264,-0.415469467639923,-0.852735280990601,0.230048790574074,0.230048790574074,0.0611785240471363,0.0611785240471363,0.310169100761414
5,-0.0707286521792412,0.285746902227402,-0.257846146821976,0.332992881536484,0.197838336229324,-0.570686161518097,0.0714185535907745,0.365673393011093,0.309079676866531,-0.427441477775574,0.337441325187683,-0.111703954637051,-0.0386821627616882,-0.00939583871513605,-0.00939583871513605,-0.411876171827316,-0.411876171827316,0.0773953348398209
6,-0.495986729860306,0.55117928981781,0.00245650578290224,0.256832987070084,0.409281253814697,-0.272371113300323,-0.664323091506958,0.201325461268425,0.690564453601837,-0.803670167922974,0.351970016956329,-0.329837441444397,0.0622102655470371,0.261907279491425,0.261907279491425,-0.440333813428879,-0.440333813428879,0.63442850112915
7,-0.35803297162056,0.111804530024529,-0.241102993488312,0.801278233528137,0.984569370746613,-0.191923141479492,0.784820139408112,0.504160165786743,-0.0739021226763725,-1.24033915996552,0.789533317089081,-0.636955678462982,-0.499744743108749,0.593075215816498,0.593075215816498,-0.801895916461945,-0.801895916461945,-0.209681689739227
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-0.666108727455139,-0.105649814009666,-0.62433135509491,0.618600785732269,0.773955881595612,-0.177166625857353,0.0700146555900574,0.527208209037781,0.63686591386795,-1.32519340515137,-0.178688511252403,0.22704254090786,-0.131110236048698,-0.216922283172607,-0.216922283172607,-0.839868903160095,-0.839868903160095,0.29128435254097
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,-0.459441959857941,-0.408460348844528,0.255415111780167,-0.0306306034326553,0.815321385860443,-0.438269436359406,-0.0550568513572216,0.0548356026411057,-0.680349826812744,-0.503369212150574,0.130310475826263,-0.540957510471344,-0.57120406627655,0.768775045871735,0.768775045871735,-0.259728699922562,-0.259728699922562,0.117873825132847
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,-1.05847191810608,-0.642645597457886,-0.531132817268372,0.477156192064285,-0.145703017711639,-0.412467837333679,1.70606935024261,0.0837032943964005,0.327299058437347,-1.22881674766541,0.267095983028412,-0.642870843410492,-0.683299958705902,0.618351757526398,0.618351757526398,0.282678753137589,0.282678753137589,-0.205758929252625
14,-0.125082343816757,0.728398025035858,0.596514046192169,1.56791877746582,1.43999266624451,0.198757871985435,0.223766729235649,1.20442187786102,-0.105278663337231,-0.722877621650696,0.687446236610413,-0.352221995592117,0.0148703102022409,1.0508805513382,1.0508805513382,-0.910348951816559,-0.910348951816559,0.162624657154083
15,-0.157707154750824,0.599536836147308,-0.0852170586585999,1.29503393173218,1.33685517311096,-0.939449369907379,1.31447064876556,0.698247134685516,-0.591213762760162,-0.433918833732605,-0.226847946643829,-0.631249070167542,-0.199691712856293,1.58655452728271,1.58655452728271,-0.547995269298553,-0.547995269298553,-1.57704842090607
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,-0.1546810567379,1.13080728054047,-0.467749565839767,0.782852947711945,0.682648897171021,-0.94883143901825,-0.0285640675574541,0.595349490642548,0.214764550328255,-0.982209205627441,0.461808890104294,-0.186774611473083,0.701505243778229,0.9112349152565,0.9112349152565,-0.4765684902668,-0.4765684902668,0.239749357104301
18,-0.513090193271637,-0.709690868854523,-0.109835118055344,0.739400565624237,1.08161747455597,-0.395990461111069,-0.146098554134369,0.563034772872925,-0.136521339416504,-0.596626400947571,-0.678483426570892,-1.07048583030701,0.0570602007210255,0.782666563987732,0.782666563987732,0.210914254188538,0.210914254188538,-0.0621851310133934
19,-1.04685473442078,0.572151660919189,0.501622140407562,1.12415444850922,1.17855906486511,-0.282270699739456,0.0498038753867149,1.30916094779968,-0.386147022247314,-1.16905093193054,-0.0667236521840096,-0.239123329520226,0.473814815282822,1.00770390033722,1.00770390033722,-0.94166088104248,-0.94166088104248,0.174863055348396
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0.813476085662842,0.342172861099243,-0.51822966337204,0.423421144485474,1.8804053068161,-0.411755740642548,1.65094375610352,-0.0317040160298347,-1.30619406700134,-0.611837863922119,1.21679580211639,-0.426515072584152,0.20448724925518,0.696648836135864,0.696648836135864,-1.85416281223297,-1.85416281223297,-1.12817406654358
