"Region","astro_sig","endothelial_sig","gad_sig","l2_3_it_sig","l4_it_sig","l5_it_sig","l6_ct_sig","l6_it_sig","lamp5_sig","microglia_sig","oligo_sig","opc_sig","pericyte_sig","pvalb_expr","pvalb_sig","sst_expr","sst_sig","vip_sig"
1,-0.0662098303437233,-0.837630093097687,-0.172527372837067,0.124288305640221,0.139914885163307,-0.475161880254745,-0.371345430612564,0.134024366736412,0.0992580652236938,0.330220520496368,-0.487423479557037,0.000181587602128275,-0.786605000495911,-0.617807447910309,-0.617807447910309,0.522468984127045,0.522468984127045,0.407285660505295
2,0.0302859954535961,-0.277542561292648,-0.29506441950798,0.42250007390976,0.132123306393623,-0.668885767459869,-1.00249099731445,0.492381721735001,0.580150246620178,-0.154732823371887,-0.402828365564346,0.179080605506897,-0.230904415249825,-0.690913021564484,-0.690913021564484,-0.0500767529010773,-0.0500767529010773,0.636642873287201
3,-0.0680755898356438,0.808646440505981,0.531316101551056,0.368769735097885,0.954578578472137,0.0502682626247406,0.754302561283112,0.751615047454834,0.195720419287682,-0.308850407600403,0.680694103240967,-0.452908933162689,-0.719886302947998,0.235282838344574,0.235282838344574,0.144758477807045,0.144758477807045,0.430779635906219
4,-0.398580998182297,-0.160947307944298,-0.36047899723053,0.278968125581741,0.743330776691437,-0.434897631406784,-0.151507630944252,0.554065883159637,0.293348520994186,-0.821929216384888,0.131942212581635,-0.0112824086099863,-0.365649342536926,-0.227071076631546,-0.227071076631546,-0.504123866558075,-0.504123866558075,0.220889016985893
5,-0.790142178535461,-0.75427258014679,-0.232299506664276,0.327485203742981,0.335963934659958,-1.17389643192291,0.520550906658173,0.349775373935699,0.402286380529404,-1.43121635913849,0.823110103607178,0.0882036611437798,-1.11206984519958,0.354958415031433,0.354958415031433,-0.560649633407593,-0.560649633407593,-0.49359980225563
6,-0.61688220500946,0.498946219682693,-0.228730112314224,-0.0151365045458078,0.271432161331177,-0.534719824790955,-0.245193690061569,-0.0293942503631115,0.0340557843446732,-0.920808017253876,0.431958675384521,-0.600232481956482,-0.138729900121689,0.719325065612793,0.719325065612793,-0.242823451757431,-0.242823451757431,0.131998389959335
7,-0.528804421424866,-0.193242058157921,-0.723531186580658,0.374704122543335,0.14666323363781,-0.6041299700737,0.511947691440582,-0.071795791387558,0.560992479324341,-0.840485394001007,0.114318214356899,-0.162615925073624,-0.263355225324631,0.134951367974281,0.134951367974281,-0.152318716049194,-0.152318716049194,0.0765325650572777
8,-0.45653560757637,-0.205091074109077,0.142766207456589,0.247009173035622,0.739459693431854,-0.210558921098709,0.465592890977859,0.634672462940216,-0.463471740484238,-0.285188734531403,-0.0275929719209671,-0.349895089864731,-0.17116978764534,0.503793179988861,0.503793179988861,-0.281546294689178,-0.281546294689178,-0.0187409818172455
9,-0.0965107530355453,0.625555694103241,0.473241358995438,1.58928465843201,1.47855997085571,0.353560507297516,0.402390897274017,1.15211093425751,0.0316648446023464,-0.878640651702881,0.654610633850098,-0.494184404611588,-0.0256827473640442,0.868110537528992,0.868110537528992,-0.948433816432953,-0.948433816432953,0.24559873342514
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,-0.1546810567379,1.13080728054047,-0.467749565839767,0.782852947711945,0.682648897171021,-0.94883143901825,-0.0285640675574541,0.595349490642548,0.214764550328255,-0.982209205627441,0.461808890104294,-0.186774611473083,0.701505243778229,0.9112349152565,0.9112349152565,-0.4765684902668,-0.4765684902668,0.239749357104301
12,-0.965808033943176,0.373507052659988,0.408661514520645,0.886834681034088,1.0003936290741,-0.0895631462335587,0.0500458106398582,1.18778336048126,-0.299692094326019,-1.40069568157196,0.0297628529369831,-0.214075520634651,0.644890248775482,0.833895266056061,0.833895266056061,-0.911083042621613,-0.911083042621613,0.303822129964828
13,-0.848857223987579,-0.167879149317741,0.172041997313499,1.45030426979065,1.82495284080505,-0.472385197877884,0.913141071796417,0.859570682048798,-0.814839899539948,-0.801727414131165,-0.399951487779617,-0.951895594596863,-0.255483657121658,1.36940133571625,1.36940133571625,-1.50675535202026,-1.50675535202026,-0.514537930488586
14,1.16487205028534,2.18015170097351,-2.87550950050354,-0.332685738801956,1.1522034406662,0.771448373794556,1.12271237373352,1.93943464756012,-0.184749022126198,-2.3091778755188,1.95598983764648,1.27037465572357,1.88131034374237,-0.638781368732452,-0.638781368732452,-1.90361952781677,-1.90361952781677,0.0717090889811516
15,0.661970734596252,-0.270134449005127,0.834474325180054,0.436792701482773,2.58760142326355,-0.983422756195068,1.53176093101501,-0.532731771469116,-1.56484174728394,0.113175675272942,0.89386659860611,-0.8576300740242,-0.166053041815758,1.27507698535919,1.27507698535919,-1.90680432319641,-1.90680432319641,-1.22290563583374
16,-0.495411306619644,1.10677182674408,-0.544878542423248,0.904762625694275,1.18883812427521,-0.548359036445618,0.243856877088547,0.825754880905151,-0.367791175842285,-1.2109534740448,0.242973551154137,-0.295249700546265,0.48621267080307,0.677018105983734,0.677018105983734,-1.66569697856903,-1.66569697856903,-0.419054388999939
17,0.421343922615051,-1.02683866024017,-0.251641273498535,0.132013663649559,0.868364334106445,0.252597659826279,-0.0117374742403626,0.493816733360291,0.0201885662972927,-0.462730914354324,-0.582105934619904,-0.154374405741692,0.397888153791428,-0.0887514725327492,-0.0887514725327492,-0.0710281208157539,-0.0710281208157539,0.231251209974289
18,-0.0857773944735527,0.655442714691162,-0.119107626378536,1.5005419254303,1.21106374263763,-1.28362631797791,-0.0672465115785599,1.45088171958923,0.123931229114532,-1.03372883796692,-0.363421589136124,-0.221940532326698,1.10830247402191,1.03283619880676,1.03283619880676,-1.10367465019226,-1.10367465019226,-0.372447639703751
19,-0.560855329036713,-0.219157293438911,-0.14740027487278,0.288706243038177,0.674248933792114,-0.251720458269119,0.55180823802948,0.730974853038788,-0.676819503307343,-1.10819029808044,-0.00392425106838346,0.062908835709095,-0.168816417455673,0.532959640026093,0.532959640026093,-0.935533106327057,-0.935533106327057,-0.118447661399841
20,-0.499414384365082,1.05158197879791,0.0755802914500237,1.48759412765503,1.76231455802917,-0.747335612773895,0.989812970161438,1.58251953125,-0.778885781764984,-1.52421689033508,-0.521321952342987,-0.508949756622314,1.12014746665955,1.37589502334595,1.37589502334595,-1.83773565292358,-1.83773565292358,-0.946883380413055
21,-0.523893773555756,-0.00921502709388733,-0.162458688020706,1.71183156967163,1.55419754981995,-1.53982269763947,-0.232523486018181,0.974822223186493,-0.496954411268234,-1.30075168609619,-0.537082970142365,-0.552481293678284,0.342992603778839,1.17283499240875,1.17283499240875,-1.92336297035217,-1.92336297035217,-1.26534068584442
22,-0.531883120536804,0.897465944290161,0.29518535733223,1.46664190292358,1.78809809684753,-0.436274707317352,0.295009851455688,1.81136894226074,0.204112216830254,-0.0144712859764695,0.514947533607483,-0.174165084958076,-0.297512918710709,1.12753736972809,1.12753736972809,-1.38310670852661,-1.38310670852661,-0.4731365442276
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,-0.959038496017456,0.163878664374352,1.03332471847534,1.65800583362579,0.561947822570801,-0.692083597183228,-1.2165185213089,-0.117216445505619,0.259556412696838,-1.23471236228943,-1.26293969154358,-0.820825695991516,0.289921343326569,1.2817565202713,1.2817565202713,0.175188317894936,0.175188317894936,1.25754570960999
25,-0.58275043964386,0.426758766174316,-0.04418570920825,1.17731690406799,1.8174352645874,-1.5359400510788,0.0210859607905149,1.27459275722504,-1.04050529003143,-1.27215123176575,-0.238805860280991,-0.427685290575027,0.461837887763977,1.44106328487396,1.44106328487396,-2.09958600997925,-2.09958600997925,-1.7850114107132
26,-0.123762235045433,0.555772602558136,-0.832093834877014,0.0447866655886173,0.85605925321579,-0.475534737110138,1.09098875522614,0.57825368642807,-0.507461786270142,-0.884879946708679,0.787832677364349,-0.152909681200981,-0.131090074777603,0.698443651199341,0.698443651199341,-1.11598229408264,-1.11598229408264,-0.2784583568573
27,-0.440640151500702,0.618273377418518,-0.00188715395051986,1.27762949466705,1.44828367233276,-0.801861882209778,0.491326212882996,1.41987550258636,-0.530155777931213,-0.904129803180695,0.322628676891327,-0.307570695877075,-0.100585609674454,1.24228429794312,1.24228429794312,-1.02640616893768,-1.02640616893768,-0.482743918895721
28,-0.482528001070023,0.546800553798676,0.773865520954132,1.66351211071014,1.96600115299225,-1.23653185367584,0.960435330867767,1.45863616466522,-0.844018220901489,-1.43919658660889,-0.203057140111923,-0.674140810966492,0.21363590657711,1.87644267082214,1.87644267082214,-1.62057363986969,-1.62057363986969,-1.59533858299255
29,0.461996346712112,0.129318818449974,0.704861879348755,0.539524078369141,0.840934216976166,0.312292605638504,0.12211336940527,0.730985641479492,-0.482228875160217,0.614485681056976,0.460638374090195,0.384807795286179,0.473078489303589,0.596024453639984,0.596024453639984,-0.431981295347214,-0.431981295347214,0.0414038188755512
30,-0.843005836009979,1.22178506851196,0.232402980327606,0.926285088062286,1.68753242492676,-0.429284632205963,0.414888024330139,1.39623975753784,-1.07117795944214,-0.914199411869049,0.0882506594061852,-0.297610104084015,0.471740365028381,1.56000781059265,1.56000781059265,-1.54691076278687,-1.54691076278687,-0.766539096832275
31,-0.9717937707901,0.811812222003937,0.343966990709305,0.935600757598877,1.12780964374542,-0.186022743582726,-0.385757803916931,0.561901271343231,-0.483508288860321,-0.66539865732193,-0.403154075145721,-0.437607020139694,-0.0884638056159019,1.07122361660004,1.07122361660004,-1.31024599075317,-1.31024599075317,-0.0746178403496742
32,0.150316387414932,-0.147252604365349,-0.850951433181763,0.185265555977821,0.489666163921356,-0.478865593671799,0.588285982608795,0.769606351852417,-0.59477424621582,-1.23060643672943,0.243781313300133,0.0810163840651512,0.597001969814301,0.225581988692284,0.225581988692284,-0.982829928398132,-0.982829928398132,-0.42249596118927
33,-1.49590647220612,-0.194307565689087,0.792695581912994,0.715244174003601,1.6143935918808,-1.06224012374878,0.124770268797874,0.698736965656281,-0.952264010906219,-1.02485859394073,-0.0893323495984077,-0.869362831115723,-0.956543624401093,1.38660180568695,1.38660180568695,-1.12500905990601,-1.12500905990601,-1.12173998355865
34,-0.112557791173458,0.238628208637238,-0.592565596103668,0.724568963050842,1.2389543056488,0.150260984897614,0.928879022598267,0.644702851772308,-0.441843062639236,-0.976196527481079,0.833697140216827,-0.621622204780579,-0.43486475944519,1.12912905216217,1.12912905216217,-0.926426112651825,-0.926426112651825,0.100793235003948
35,0.245677813887596,1.18097424507141,-1.98292565345764,-0.236596271395683,0.644934952259064,-0.0933929681777954,0.453058362007141,0.260103762149811,-0.061263557523489,-1.22404098510742,1.04162085056305,0.269523680210114,0.535460710525513,-0.17490042746067,-0.17490042746067,-1.29390478134155,-1.29390478134155,-0.262289494276047
36,-0.550498366355896,-0.390994668006897,0.176485180854797,0.2713922560215,0.47649273276329,-0.0494021214544773,-0.371245086193085,0.111144997179508,0.125766292214394,-0.84437096118927,-0.712642312049866,-0.432077556848526,-0.577609956264496,0.605745255947113,0.605745255947113,-0.340416043996811,-0.340416043996811,0.0927670300006866
37,-1.78023207187653,-0.224313378334045,0.425765872001648,0.0703031718730927,0.956619262695312,-0.971391201019287,-0.605278968811035,-0.141918212175369,-0.936106383800507,-0.977387011051178,-0.853908956050873,-0.747349083423615,-0.538290083408356,1.01461863517761,1.01461863517761,-1.31036174297333,-1.31036174297333,-0.488844394683838
38,-1.06537711620331,0.554525792598724,1.36903667449951,0.359065353870392,0.0682412460446358,0.623721241950989,-0.211550116539001,0.610750675201416,-0.0557302385568619,-0.515744566917419,-0.805446028709412,-0.525258779525757,-1.61037707328796,1.35880768299103,1.35880768299103,1.24440717697144,1.24440717697144,0.929805397987366
39,-0.180882796645164,0.169359400868416,-0.232168033719063,0.296268254518509,0.471163362264633,0.257533729076385,-0.229419708251953,-0.662233114242554,-0.281840145587921,-0.241951987147331,0.254064112901688,-0.35500231385231,0.21039405465126,0.82797759771347,0.82797759771347,-0.877033293247223,-0.877033293247223,0.375196725130081
40,-0.16947965323925,-0.195020720362663,0.333309650421143,0.183215871453285,0.355382531881332,-0.229106992483139,-0.182886153459549,0.762197017669678,0.116508767008781,0.457833796739578,-0.182375892996788,-0.106606304645538,-0.281247109174728,0.0196891166269779,0.0196891166269779,0.16487929224968,0.16487929224968,0.505444467067719
41,-0.0617463551461697,0.724634230136871,0.824357211589813,0.860394537448883,1.21093022823334,0.950142085552216,-0.0522689782083035,1.95211756229401,0.209459662437439,0.313632756471634,0.292437046766281,0.201814398169518,0.175012350082397,0.965999066829681,0.965999066829681,0.315380305051804,0.315380305051804,0.764777541160583
42,-0.232411488890648,0.655356824398041,-0.128102973103523,0.51275908946991,0.827077925205231,-0.0514802969992161,0.900358974933624,0.787955820560455,-0.421911776065826,-0.717598497867584,0.981972217559814,-0.645686447620392,-0.170722499489784,0.909250915050507,0.909250915050507,-0.346837252378464,-0.346837252378464,0.140433803200722
43,-0.403974324464798,-0.159722581505775,0.116575188934803,0.244034692645073,0.532509803771973,-0.358577221632004,-0.439409673213959,0.603013336658478,0.414125859737396,-0.439474821090698,0.045962929725647,-0.0733606219291687,0.331485837697983,0.436342746019363,0.436342746019363,-0.586092054843903,-0.586092054843903,0.952160716056824
44,-0.685531556606293,1.06957423686981,0.374444425106049,0.289414048194885,0.587763249874115,0.0626043230295181,0.898715257644653,1.05215191841125,-0.130216911435127,-0.868611693382263,0.725907862186432,-0.359740197658539,0.183194249868393,0.913748502731323,0.913748502731323,-0.277816146612167,-0.277816146612167,-0.281653761863708
45,-0.0564955957233906,0.71030068397522,-0.227880269289017,0.431208372116089,0.580414652824402,0.708267271518707,0.387029975652695,0.615263640880585,0.508064687252045,-0.306058466434479,1.29542577266693,-0.101484514772892,-0.0668875128030777,0.200164392590523,0.200164392590523,-0.404618591070175,-0.404618591070175,0.386682093143463
46,-0.580157101154327,0.0785561129450798,-0.514081120491028,0.372202068567276,0.299385637044907,-0.591192722320557,0.3351229429245,0.163104042410851,-0.391521215438843,-0.625584542751312,-0.232868671417236,-0.682797312736511,-0.160748764872551,0.2509765625,0.2509765625,0.0788185447454453,0.0788185447454453,-0.658657550811768
