"Region","astro_sig","endothelial_sig","gad_sig","l2_3_it_sig","l4_it_sig","l5_it_sig","l6_ct_sig","l6_it_sig","lamp5_sig","microglia_sig","oligo_sig","opc_sig","pericyte_sig","pvalb_expr","pvalb_sig","sst_expr","sst_sig","vip_sig"
1,-0.332884132862091,-0.096647247672081,-0.364199310541153,0.42652353644371,0.688748776912689,-0.443730115890503,-0.0174940247088671,0.482212692499161,0.333068877458572,-0.7851602435112,0.193649008870125,0.211295634508133,-0.326199620962143,-0.0633478164672852,-0.0633478164672852,-0.423989027738571,-0.423989027738571,0.179235562682152
2,-0.350009888410568,0.4707190990448,0.14897994697094,0.875138103961945,0.926388084888458,-0.105582445859909,0.162409141659737,0.63596773147583,0.0610937848687172,-0.93736469745636,0.581936776638031,-0.490173041820526,-0.152730658650398,0.771412134170532,0.771412134170532,-0.647215664386749,-0.647215664386749,0.14504486322403
3,-0.474452406167984,-0.204640820622444,-0.0194486696273088,0.407903462648392,0.680480062961578,-0.288019299507141,0.156825810670853,0.50842821598053,-0.1092838793993,-0.406298696994781,-0.20521979033947,-0.144009217619896,-0.0336321368813515,0.368427902460098,0.368427902460098,-0.452398240566254,-0.452398240566254,0.0202125441282988
4,-0.320735603570938,0.746041536331177,-0.159112542867661,0.96449738740921,1.01941549777985,-0.282074928283691,0.101619459688663,1.18655705451965,-0.142426088452339,-1.04046714305878,0.06888148188591,-0.154017776250839,0.928364813327789,0.765227913856506,0.765227913856506,-0.929197669029236,-0.929197669029236,0.381820440292358
5,-0.710501909255981,0.0807345658540726,-0.139862030744553,1.23415505886078,1.68151366710663,-0.556267380714417,0.745152831077576,0.855789184570312,-0.855536341667175,-0.763100862503052,-0.242828026413918,-0.768329381942749,-0.155641794204712,1.15641391277313,1.15641391277313,-1.52006661891937,-1.52006661891937,-0.554129183292389
6,1.12787580490112,-0.291055470705032,-0.821916580200195,-1.07718980312347,-0.159665793180466,-0.0648686364293098,0.20683054625988,-0.35638353228569,0.696367561817169,0.0252981800585985,0.325411856174469,0.557132542133331,0.359444975852966,-0.822944045066833,-0.822944045066833,0.0892261564731598,0.0892261564731598,-0.0074595301412046
7,-0.419132441282272,0.528388023376465,0.287354856729507,1.30106818675995,1.66841983795166,-1.10582304000854,0.244376078248024,0.694179058074951,-0.403380841016769,-1.36906182765961,-0.104327373206615,-0.382710069417953,0.402610063552856,1.19503533840179,1.19503533840179,-1.76099240779877,-1.76099240779877,-1.04528224468231
8,-0.511605441570282,-0.0518877506256104,0.100915297865868,0.134601682424545,0.547483623027802,-0.384599059820175,0.0511042773723602,0.523151397705078,-0.705988943576813,-0.513987123966217,-0.153865277767181,0.040403176099062,-0.324721425771713,0.63660603761673,0.63660603761673,-0.519076824188232,-0.519076824188232,-0.171722009778023
9,-0.674713492393494,0.423071414232254,0.124086409807205,1.16158199310303,1.82848989963531,-1.04003548622131,0.252995759248734,1.36626577377319,-0.676174402236938,-0.508937060832977,0.106959566473961,-0.460674285888672,-0.122385121881962,1.378249168396,1.378249168396,-1.61337518692017,-1.61337518692017,-1.16248250007629
10,-0.536751508712769,0.426692873239517,0.148041322827339,1.52065861225128,1.56095623970032,-1.1008505821228,0.493993103504181,1.34567141532898,-0.692335307598114,-1.29154992103577,-0.431621521711349,-0.646893680095673,0.467102229595184,1.41346228122711,1.41346228122711,-1.38211250305176,-1.38211250305176,-0.989427864551544
11,0.486903995275497,0.40736797451973,-0.176198035478592,0.488463848829269,0.941388428211212,0.344982355833054,0.421464741230011,0.984977781772614,-0.36765068769455,0.0233771894127131,0.918212234973907,0.369551420211792,0.67647659778595,0.356356233358383,0.356356233358383,-0.841181099414825,-0.841181099414825,0.374482750892639
12,0.0299558602273464,0.358391374349594,-0.674042046070099,0.722589910030365,1.15292882919312,0.199523687362671,0.863433241844177,0.734373807907104,-0.389226734638214,-1.03304159641266,0.849668681621552,-0.370632439851761,-0.126868382096291,0.916736364364624,0.916736364364624,-0.953803658485413,-0.953803658485413,0.199307337403297
13,-1.08565413951874,0.421148091554642,0.559042990207672,0.803025603294373,1.51332449913025,-0.580833196640015,0.115669831633568,0.947062492370605,-0.790317535400391,-0.890553414821625,-0.104028075933456,-0.551266431808472,-0.271664887666702,1.36106622219086,1.36106622219086,-1.21803605556488,-1.21803605556488,-0.60300201177597
14,-0.628212571144104,0.574223399162292,-0.361971437931061,0.299260377883911,0.779560923576355,-0.17634329199791,0.0176697466522455,0.0685998126864433,-0.435485750436783,-0.770276367664337,0.154381617903709,-0.267326205968857,-0.113085396587849,0.663194537162781,0.663194537162781,-1.11186277866364,-1.11186277866364,-0.186226546764374
15,-0.190508976578712,-0.0356343053281307,0.208888664841652,0.178206503391266,0.352818220853806,-0.281324118375778,-0.0339088514447212,0.737583518028259,0.0430909059941769,0.307948887348175,-0.0490015186369419,-0.104997284710407,-0.193694278597832,0.0960981324315071,0.0960981324315071,0.134395256638527,0.134395256638527,0.390874683856964
16,-0.137328952550888,0.574154078960419,0.338138103485107,0.473034530878067,0.960517346858978,0.485967546701431,0.304411798715591,1.32179367542267,0.161008477210999,-0.24514128267765,0.612060785293579,-0.11356757581234,0.100240930914879,0.717539370059967,0.717539370059967,-0.202992737293243,-0.202992737293243,0.474873423576355
17,-0.501383066177368,0.244731321930885,-0.159820184111595,0.321653425693512,0.430583953857422,-0.237722903490067,0.428341150283813,0.533567309379578,-0.132410913705826,-0.74478679895401,0.0541589334607124,-0.448277294635773,-0.172755718231201,0.312688052654266,0.312688052654266,0.0894096717238426,0.0894096717238426,-0.305749624967575
18,-0.0873382985591888,0.0520682781934738,-0.352247983217239,-0.908666253089905,-0.66534435749054,-0.276805907487869,0.0520422123372555,-0.334406435489655,-0.737306714057922,0.285540908575058,0.0854890048503876,-0.227032542228699,-0.693722903728485,0.442144453525543,0.442144453525543,0.223205327987671,0.223205327987671,-0.774557590484619
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.520925343036652,0.708306908607483,0.452292114496231,0.218763709068298,0.731100142002106,0.419243603944778,0.153537064790726,0.439340502023697,-0.616113364696503,0.421172231435776,0.373554199934006,0.0527594164013863,0.345846354961395,1.009845495224,1.009845495224,-0.0300198793411255,-0.0300198793411255,-0.0287942364811897
