"Region","astro_sig","endothelial_sig","gad_sig","l2_3_it_sig","l4_it_sig","l5_it_sig","l6_ct_sig","l6_it_sig","lamp5_sig","microglia_sig","oligo_sig","opc_sig","pericyte_sig","pvalb_expr","pvalb_sig","sst_expr","sst_sig","vip_sig"
1,-0.0942497700452805,-0.590762436389923,0.0210979375988245,0.206606075167656,0.41136309504509,-0.414067298173904,-0.396446853876114,0.28803214430809,-0.0115466797724366,-0.0157839078456163,-0.325858771800995,0.314720869064331,-0.739387273788452,-0.302876561880112,-0.302876561880112,0.379694849252701,0.379694849252701,0.402764230966568
2,-0.0116726700216532,-0.643795847892761,-0.592924118041992,0.124693438410759,-0.315982103347778,-0.884392857551575,-0.547406077384949,-0.0228069294244051,0.296137362718582,-0.0508466362953186,-0.310524940490723,-0.402191966772079,-0.437898010015488,-0.962884545326233,-0.962884545326233,0.201810866594315,0.201810866594315,0.239525109529495
3,0.0681200623512268,0.933192431926727,0.323355078697205,-0.193296700716019,0.57487940788269,0.00363946799188852,0.173741266131401,-0.141561478376389,0.376302182674408,-0.178169280290604,1.01991784572601,-0.556782841682434,-0.752759754657745,0.310935080051422,0.310935080051422,-0.0141523629426956,-0.0141523629426956,0.612235963344574
4,-0.547066211700439,-0.224148109555244,-0.574730157852173,0.347273826599121,0.574625492095947,-0.46809920668602,0.18571138381958,0.407611846923828,0.373905003070831,-1.02170538902283,0.0397697389125824,-0.0366093851625919,-0.317168116569519,-0.1116763651371,-0.1116763651371,-0.477046996355057,-0.477046996355057,0.177946805953979
5,-0.440060406923294,0.579823970794678,0.0835870355367661,0.41864013671875,0.561035633087158,-0.11640702188015,-0.619143009185791,0.487154424190521,0.772967338562012,-0.790779411792755,0.316541373729706,-0.273760050535202,0.275316089391708,0.226094290614128,0.226094290614128,-0.493006020784378,-0.493006020784378,0.692974328994751
6,-0.228615954518318,0.454356491565704,0.22423979640007,1.22718966007233,1.23758232593536,0.0251218657940626,0.473123788833618,0.893194437026978,-0.0913335308432579,-0.952860534191132,0.732818245887756,-0.478770285844803,-0.213847488164902,0.847411513328552,0.847411513328552,-0.862147629261017,-0.862147629261017,-0.00284483702853322
7,-0.864247024059296,0.235279411077499,-0.612473547458649,0.185346081852913,0.0749388337135315,-1.45080626010895,-0.0959408283233643,-0.106298960745335,0.309799820184708,-0.611223340034485,0.0860382318496704,-0.756582498550415,-0.970943033695221,0.897296130657196,0.897296130657196,0.596162497997284,0.596162497997284,-0.318924129009247
8,0.452051877975464,0.209546476602554,-0.944507479667664,-0.397671699523926,0.952528178691864,-0.244531959295273,0.476586431264877,0.651965439319611,-0.91233617067337,-0.675311625003815,0.79369455575943,0.207376226782799,0.314146548509598,0.109640970826149,0.109640970826149,-0.765342235565186,-0.765342235565186,-0.0541464760899544
9,-0.36337885260582,0.904809355735779,-0.265134632587433,0.707600474357605,0.630415380001068,-0.939697682857513,-0.00744335493072867,0.588627398014069,0.159341260790825,-1.12152063846588,0.340259253978729,-0.240504816174507,0.64358913898468,0.90241664648056,0.90241664648056,-0.446320712566376,-0.446320712566376,0.14040707051754
10,-0.974852025508881,0.731618046760559,0.452358573675156,1.28271770477295,1.34042131900787,-0.159919023513794,0.040132611989975,1.45998966693878,-0.439821392297745,-1.03924548625946,-0.0265706107020378,-0.185116827487946,0.497776091098785,1.03757953643799,1.03757953643799,-1.07097673416138,-1.07097673416138,0.281096547842026
11,-0.710501909255981,0.0807345658540726,-0.139862030744553,1.23415505886078,1.68151366710663,-0.556267380714417,0.745152831077576,0.855789184570312,-0.855536341667175,-0.763100862503052,-0.242828026413918,-0.768329381942749,-0.155641794204712,1.15641391277313,1.15641391277313,-1.52006661891937,-1.52006661891937,-0.554129183292389
12,0.0586256235837936,-0.247143507003784,-0.0413204021751881,0.835960805416107,0.958574533462524,-0.44157150387764,-0.183151006698608,0.776336967945099,0.0890130400657654,-0.773352801799774,-0.585203528404236,-0.263018101453781,0.650797665119171,0.503157377243042,0.503157377243042,-0.427493542432785,-0.427493542432785,0.133150950074196
13,-0.497241586446762,-0.202247023582458,-0.0883452445268631,0.271926134824753,0.751206755638123,-0.348639339208603,0.446180641651154,0.732802629470825,-0.397688746452332,-1.10287129878998,-0.0693662986159325,-0.02445331774652,-0.14254404604435,0.468208700418472,0.468208700418472,-0.82282292842865,-0.82282292842865,-0.0940166413784027
14,-0.419132441282272,0.528388023376465,0.287354856729507,1.30106818675995,1.66841983795166,-1.10582304000854,0.244376078248024,0.694178998470306,-0.403380841016769,-1.36906182765961,-0.104327373206615,-0.382710069417953,0.402610063552856,1.19503533840179,1.19503533840179,-1.76099240779877,-1.76099240779877,-1.04528224468231
15,-0.489172726869583,0.554626762866974,-0.0741291716694832,0.864882469177246,1.65468382835388,-0.813899397850037,0.492633938789368,1.37829327583313,-0.504767656326294,-0.522315919399261,0.451770961284637,-0.319090962409973,-0.0781118422746658,1.23100471496582,1.23100471496582,-1.39876437187195,-1.39876437187195,-0.872210264205933
