"Region","astro_sig","endothelial_sig","gad_sig","l2_3_it_sig","l4_it_sig","l5_it_sig","l6_ct_sig","l6_it_sig","lamp5_sig","microglia_sig","oligo_sig","opc_sig","pericyte_sig","pvalb_expr","pvalb_sig","sst_expr","sst_sig","vip_sig"
1,-0.639069795608521,-0.5262570977211,-0.163811400532722,0.466185390949249,0.340938597917557,-0.360545456409454,-0.184386000037193,0.259301751852036,-0.0165821984410286,-0.609698593616486,-0.632319450378418,-0.298555195331573,-0.782783806324005,-0.293241381645203,-0.293241381645203,0.280741691589355,0.280741691589355,0.484754800796509
2,0.142400309443474,-0.927062749862671,-0.461741596460342,-0.0799092501401901,0.155493274331093,-0.591941833496094,-0.74565327167511,0.125372111797333,-0.0198383629322052,-0.0241246987134218,-0.366067469120026,0.258906811475754,-0.424663215875626,-0.633605599403381,-0.633605599403381,0.187380567193031,0.187380567193031,0.374150961637497
3,0.855932235717773,1.42978405952454,0.968775749206543,0.00380211439915001,1.34749495983124,0.903506457805634,1.19252598285675,0.658867418766022,0.391651332378387,0.498894602060318,1.54615116119385,-0.559418737888336,-0.715306520462036,0.216710820794106,0.216710820794106,0.20134025812149,0.20134025812149,0.824226558208466
4,-0.00232572038657963,-0.0265834759920835,-0.137759253382683,0.555979073047638,0.137857854366302,-0.833806872367859,-0.925825953483582,0.821296453475952,1.01627743244171,0.117308340966702,-0.355675935745239,-0.561013638973236,0.476541012525558,-0.632275283336639,-0.632275283336639,-0.268233001232147,-0.268233001232147,0.307165682315826
5,-0.513253152370453,0.00794341694563627,0.0864497274160385,0.128963828086853,0.409616380929947,-0.633658766746521,-0.0263555273413658,0.171069070696831,-0.0134482430294156,-1.02668309211731,0.22834013402462,-0.337813317775726,-0.747931838035583,0.26669979095459,0.26669979095459,-0.232033863663673,-0.232033863663673,0.268551975488663
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.453381389379501,0.559484541416168,-0.367801040410995,0.247907429933548,0.735475599765778,-0.480644524097443,1.00861918926239,0.325365662574768,-0.469797164201736,-1.15927422046661,1.25853490829468,-0.882810831069946,-0.887157618999481,0.850770056247711,0.850770056247711,-0.407978236675262,-0.407978236675262,-0.757929563522339
8,-0.585021197795868,0.122617073357105,-0.428259313106537,0.649842202663422,0.837815403938293,-0.480396240949631,-0.295489609241486,0.601755797863007,0.819385230541229,-0.888081431388855,0.247237429022789,0.155435293912888,-0.264456868171692,-0.315744936466217,-0.315744936466217,-0.755721926689148,-0.755721926689148,0.403327256441116
9,-0.590964257717133,0.531179785728455,0.0802156031131744,0.240827858448029,0.367513537406921,-0.234147027134895,-0.433917313814163,0.390273779630661,0.418422639369965,-0.918254375457764,0.158709689974785,-0.503056645393372,0.243113934993744,0.665498077869415,0.665498077869415,-0.141610085964203,-0.141610085964203,0.503647148609161
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,-0.281082004308701,0.413014858961105,0.28242164850235,1.28128850460052,0.98007869720459,-0.0891003310680389,0.179617375135422,0.764037728309631,-0.218614161014557,-0.814534366130829,0.62212336063385,-0.429119497537613,-0.306820839643478,0.842373430728912,0.842373430728912,-0.883288681507111,-0.883288681507111,0.0921991243958473
12,-0.280458837747574,-0.00433691218495369,0.342738091945648,0.282163769006729,0.702347099781036,-0.0181833021342754,0.597464144229889,0.734093368053436,-0.503002166748047,-0.124381922185421,0.256446719169617,-0.318269848823547,-0.00801834557205439,0.537889003753662,0.537889003753662,-0.203080177307129,-0.203080177307129,-0.114795416593552
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
