"Region","astro_sig","endothelial_sig","gad_sig","l2_3_it_sig","l4_it_sig","l5_it_sig","l6_ct_sig","l6_it_sig","lamp5_sig","microglia_sig","oligo_sig","opc_sig","pericyte_sig","pvalb_expr","pvalb_sig","sst_expr","sst_sig","vip_sig"
1,0.115210205316544,-0.441773384809494,-0.308570086956024,-0.220949023962021,0.302892655134201,-0.624900460243225,-0.297089606523514,0.197477757930756,-0.198554903268814,-0.177828639745712,0.138317972421646,0.474962145090103,-0.201119244098663,-0.353257238864899,-0.353257238864899,0.116473227739334,0.116473227739334,0.00275086797773838
2,-0.213590160012245,0.281864881515503,0.224404156208038,0.153191581368446,0.795128285884857,-0.247737020254135,0.647363662719727,0.608765006065369,-0.0515422970056534,-0.680631518363953,0.463786602020264,-0.415469467639923,-0.852735280990601,0.230048790574074,0.230048790574074,0.0611785240471363,0.0611785240471363,0.310169100761414
3,-0.709612429141998,-0.141803383827209,-0.295029610395432,0.830573499202728,0.21708220243454,-0.971552968025208,-1.46575617790222,0.500185310840607,0.871768593788147,-0.0353144481778145,-0.930547952651978,-0.559573709964752,-0.538408041000366,-0.403093546628952,-0.403093546628952,-0.50072979927063,-0.50072979927063,1.18793475627899
4,-0.690984189510345,-0.144840806722641,-0.647265613079071,-0.0401426963508129,0.394160211086273,-1.12441337108612,0.720688939094543,-0.0130133926868439,-0.521827876567841,-1.21263003349304,1.00654494762421,-0.424820870161057,-0.872424066066742,0.774965107440948,0.774965107440948,-0.560145854949951,-0.560145854949951,-0.872397363185883
5,-0.552982091903687,0.0329179018735886,-0.504659235477448,0.674180150032043,0.835230231285095,-0.10817001760006,-0.137457817792892,0.568972885608673,0.836821794509888,-1.17238700389862,-0.0172343607991934,0.258223742246628,-0.0472714342176914,-0.362788110971451,-0.362788110971451,-0.957756400108337,-0.957756400108337,0.452896237373352
6,-0.623146235942841,0.507535040378571,-0.0203546993434429,0.0830220207571983,0.226201087236404,-0.399667143821716,-0.536698877811432,0.0572077259421349,0.404055237770081,-0.902499079704285,0.242453411221504,-0.515829205513,-0.0152178080752492,0.600413382053375,0.600413382053375,-0.163618803024292,-0.163618803024292,0.477796703577042
7,0.0956418067216873,-0.775756180286407,0.0209935698658228,-0.430164664983749,0.852690517902374,-0.752522110939026,0.153523489832878,0.00823085941374302,-1.27612972259521,0.141621425747871,0.21254688501358,-0.324122965335846,-0.46943536400795,0.48385214805603,0.48385214805603,-0.196203574538231,-0.196203574538231,-0.117074258625507
8,-0.0965107530355453,0.625555694103241,0.473241358995438,1.58928465843201,1.47855997085571,0.353560507297516,0.402390897274017,1.15211093425751,0.0316648446023464,-0.878640651702881,0.654610633850098,-0.494184404611588,-0.0256827473640442,0.868110537528992,0.868110537528992,-0.948433816432953,-0.948433816432953,0.24559873342514
9,-0.732266843318939,0.0309801157563925,-0.519861161708832,0.594033300876617,0.559014737606049,-0.981916844844818,0.607590079307556,0.245642721652985,0.20025734603405,-0.8150994181633,0.54029256105423,-0.440550357103348,-0.778153657913208,0.871999680995941,0.871999680995941,-0.0289065521210432,-0.0289065521210432,-0.32819527387619
10,-0.270193338394165,-0.112197332084179,0.542149782180786,0.459141761064529,0.901739954948425,0.0888845100998878,0.879299521446228,1.00072979927063,-0.923945844173431,-0.100086607038975,0.0886384546756744,-0.332965135574341,0.502238214015961,0.747861266136169,0.747861266136169,-0.0816193968057632,-0.0816193968057632,-0.141172036528587
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.0993661656975746,0.744188904762268,-0.418276339769363,0.905759751796722,0.855491876602173,-0.367014199495316,-0.0623657330870628,0.872583627700806,0.145910918712616,-0.805751919746399,0.0776551365852356,-0.210971847176552,1.14105999469757,0.678001701831818,0.678001701831818,-0.530317544937134,-0.530317544937134,0.596622228622437
13,-1.04685473442078,0.572151660919189,0.501622140407562,1.12415444850922,1.17855906486511,-0.282270699739456,0.0498038753867149,1.30916094779968,-0.386147022247314,-1.16905093193054,-0.0667236521840096,-0.239123329520226,0.473814815282822,1.00770390033722,1.00770390033722,-0.94166088104248,-0.94166088104248,0.174863055348396
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.848857223987579,-0.167879149317741,0.172041997313499,1.45030426979065,1.82495284080505,-0.472385197877884,0.913141071796417,0.859570682048798,-0.814839899539948,-0.801727414131165,-0.399951487779617,-0.951895594596863,-0.255483657121658,1.36940133571625,1.36940133571625,-1.50675535202026,-1.50675535202026,-0.514537930488586
16,0.0337968729436398,0.630364179611206,-0.0434725843369961,0.818711519241333,1.7563818693161,-0.468987166881561,0.740527808666229,0.470936745405197,-0.703594088554382,-0.790900945663452,0.515338242053986,-0.39807316660881,0.457215934991837,0.872737944126129,0.872737944126129,-1.75743722915649,-1.75743722915649,-0.627658843994141
17,1.60879075527191,0.265892922878265,-1.60276544094086,-1.29480183124542,-0.925524473190308,-0.652430891990662,-0.309027045965195,0.436337351799011,0.153896167874336,0.906362116336823,0.335572332143784,1.00368559360504,1.8186286687851,-1.27184796333313,-1.27184796333313,0.513335406780243,0.513335406780243,-0.989194214344025
